decision_id,candle_timestamp,symbol,timeframe,side,root_cause_primary,root_cause_direction,root_cause_probability_pct,root_cause_confidence,root_cause_evidence_quality,root_cause_verdict,evaluation_status,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct,signed_return_after_4h_pct,signed_return_after_12h_pct,signed_return_after_24h_pct,direction_correct_4h,direction_correct_12h,direction_correct_24h
0678ab66434e5aeb,2026-07-05 16:00:00,BTC/USDT,4h,NEUTRAL,MACRO_POLICY_PRESSURE,BEARISH,54.14,MEDIUM,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,COMPLETE,1.6307,0.7447,1.7776,-1.6307,-0.7447,-1.7776,False,False,False
