root_cause_primary,root_cause_direction,decision_rows,evaluated_cells,samples_4h,hit_rate_4h,avg_signed_return_4h_pct,samples_12h,hit_rate_12h,avg_signed_return_12h_pct,samples_24h,hit_rate_24h,avg_signed_return_24h_pct,avg_probability_pct,evidence_quality_mode,confidence_mode,maturity_level,sample_gap_to_min,sample_gap_to_research,sample_gap_to_candidate,provisional_verdict
MACRO_POLICY_PRESSURE,BEARISH,36,103,36,61.11,0.0343,35,54.29,0.0306,32,62.5,0.0692,56.3861,HIGH,MEDIUM,CANDIDATE_SAMPLE_READY,0,0,0,PROMISING_RESEARCH_WATCHLIST
