regime,side,actionability,samples,target_1_hit_rate,directional_win_rate,avg_24h_return_pct,profit_factor,stop_hit_rate,avg_score,avg_mfe_pct,avg_mae_pct,verdict,notes
UNKNOWN,LONG,WATCHLIST,20,100.0,90.0,0.6932,12.0253,85.0,65.35,2.193,-1.9536,MIXED_POSITIVE,Regime در لاگ‌های قدیمی ثبت نشده؛ برای تصمیم‌گیری نیاز به داده v4.7 به بعد است. | بازده مثبت است اما کیفیت آماری کامل نیست.
UNKNOWN,NEUTRAL,MONITOR_ONLY,7,0.0,0.0,-1.4405,0.0,0.0,30.5714,2.0422,-2.0983,OBSERVE,Regime در لاگ‌های قدیمی ثبت نشده؛ برای تصمیم‌گیری نیاز به داده v4.7 به بعد است. | نیاز به داده بیشتر دارد.
UNKNOWN,LONG,NOT_ACTIONABLE,2,100.0,100.0,1.8308,3.6617,0.0,53.0,2.8717,-1.3024,LOW_SAMPLE,نمونه کمتر از 5 است؛ فقط برای رصد.
UNKNOWN,LONG,ACTIONABLE,1,100.0,100.0,0.4897,0.4897,100.0,70.0,2.2509,-1.8981,LOW_SAMPLE,نمونه کمتر از 5 است؛ فقط برای رصد.
