regime,side,actionability,samples,target_1_hit_rate,directional_win_rate,avg_24h_return_pct,profit_factor,stop_hit_rate,avg_score,avg_mfe_pct,avg_mae_pct,verdict,notes
UNKNOWN,LONG,WATCHLIST,18,100.0,100.0,0.8616,15.5083,0.0,65.8333,2.1751,-0.4754,REGIME_POSITIVE,Regime در لاگ‌های قدیمی ثبت نشده؛ برای تصمیم‌گیری نیاز به داده v4.7 به بعد است. | در این رژیم نشانه اولیه Edge مثبت دیده می‌شود.
UNKNOWN,LONG,NOT_ACTIONABLE,2,100.0,100.0,1.8619,3.7238,0.0,53.0,2.8666,-0.0383,LOW_SAMPLE,نمونه کمتر از 5 است؛ فقط برای رصد.
UNKNOWN,LONG,ACTIONABLE,1,100.0,100.0,0.5002,0.5002,0.0,70.0,2.2186,-0.4288,LOW_SAMPLE,نمونه کمتر از 5 است؛ فقط برای رصد.
