source,run_id,decision_id,replay_experiment_id,replay_data_fingerprint,candle_timestamp,symbol,timeframe,provider,replay_split,replay_position,replay_total_positions,replay_safe,learning_overrides_enabled,historical_edge_enabled,historical_context_mode,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,fee_bps_per_side,slippage_bps_per_side,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,regime_score,risk_penalty,external_context_score,adaptive_adjustment,historical_edge_score,news_sentiment_score,onchain_signal_score,cross_exchange_volume_ratio,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,first_exit_reason,first_exit_candle_offset,intrabar_ambiguity,mfe_pct,mae_pct,evaluated_candles,market_return_after_1c_pct,gross_signed_return_after_1c_pct,net_signed_return_after_1c_pct,direction_correct_after_1c,market_return_after_3c_pct,gross_signed_return_after_3c_pct,net_signed_return_after_3c_pct,direction_correct_after_3c,market_return_after_6c_pct,gross_signed_return_after_6c_pct,net_signed_return_after_6c_pct,direction_correct_after_6c,market_return_after_4h_pct,return_after_4h_pct,net_return_after_4h_pct,market_return_after_12h_pct,return_after_12h_pct,net_return_after_12h_pct,market_return_after_24h_pct,return_after_24h_pct,net_return_after_24h_pct
MARKET_REPLAY,market_replay_20260710_152233,357f6a0d6b729b004be3,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-07-30T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,0,1076,True,False,False,TECHNICAL_CORE_ONLY,LONG,53,Low,Low,NOT_ACTIONABLE,False,29347.6,"29,314 - 29,368","29,188","[""29,481"", ""29,588"", ""29,694""]",10.0,5.0,QUIET,75,53,0,28,25,5,3,-2,-4,0,-2,0,0.0,0.0,0.0,6456,COMPLETE,True,False,False,True,STOP,1.0,False,0.624923,-1.093445,6,-0.507708,-0.507708,-0.807708,False,0.249424,0.249424,-0.050576,True,-0.341084,-0.341084,-0.641084,False,-0.507708,-0.507708,-0.807708,0.249424,0.249424,-0.050576,-0.341084,-0.341084,-0.641084
MARKET_REPLAY,market_replay_20260710_152233,932ad9a7d2429298529e,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-07-31T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,1,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,29247.5,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,3,45,17,24,11,3,-5,0,0,-5,0,0.0,0.0,0.0,6450,COMPLETE,False,False,False,False,NO_EXIT,,False,0.343619,-2.26857,6,-0.30088,,,,-1.410377,,,,-1.008291,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,c102eec9369874328f53,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-01T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,2,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,58,Medium,Medium,WATCHLIST,False,28952.6,"28,922 - 29,003","29,193","[""28,752"", ""28,591"", ""28,431""]",10.0,5.0,TRENDING_BEAR,75,1,58,28,17,11,6,5,-9,0,0,0,0.0,0.0,0.0,6444,COMPLETE,False,False,False,True,STOP,1.0,False,0.312234,-3.764774,6,1.109745,-1.109745,-1.409745,False,2.349703,-2.349703,-2.649703,False,1.289003,-1.289003,-1.589003,False,1.109745,-1.109745,-1.409745,2.349703,-2.349703,-2.649703,1.289003,-1.289003,-1.589003
MARKET_REPLAY,market_replay_20260710_152233,1d484e6bfea501bc4c5e,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-02T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,3,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,29325.8,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,20,22,6,16,7,3,-5,0,0,-5,0,0.0,0.0,0.0,6438,COMPLETE,False,False,False,False,NO_EXIT,,False,0.342361,-1.356485,6,-0.590265,,,,-0.507403,,,,-0.231878,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,9566a28b533ee9d5a917,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-03T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,4,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,29257.8,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,39,11,6,15,9,6,5,-2,0,0,0,0.0,0.0,0.0,6432,COMPLETE,False,False,False,False,NO_EXIT,,False,0.372892,-0.539002,6,0.072459,,,,-0.333928,,,,0.048876,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,ac52b5ac4d4218e2c84e,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-04T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,5,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,34,Low,Low,MONITOR_ONLY,False,29272.1,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,62,34,0,17,22,2,3,-5,0,0,-5,0,0.0,0.0,0.0,6426,COMPLETE,False,False,False,False,NO_EXIT,,False,0.042361,-1.61109,6,-0.822626,,,,-0.610137,,,,-0.798713,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,c0a7733f83354f2a03b7,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-05T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,6,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,60,Medium,Low,WATCHLIST,False,29038.3,"29,009 - 29,087","29,272","[""28,843"", ""28,687"", ""28,531""]",10.0,5.0,TRENDING_BEAR,75,0,60,28,22,4,6,5,-4,0,-1,0,0.0,0.0,0.0,6420,COMPLETE,False,False,False,False,NO_EXIT,,False,0.158067,-0.342651,6,0.103312,-0.103312,-0.403312,False,0.078173,-0.078173,-0.378173,False,-0.094358,0.094358,-0.205642,True,0.103312,-0.103312,-0.403312,0.078173,-0.078173,-0.378173,-0.094358,0.094358,-0.205642
MARKET_REPLAY,market_replay_20260710_152233,37c6ea31078436627d40,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-06T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,7,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,61,Medium,Low,WATCHLIST,False,29010.9,"28,988 - 29,048","29,190","[""28,861"", ""28,742"", ""28,622""]",10.0,5.0,QUIET,75,0,61,28,30,2,5,-2,0,0,-2,0,0.0,0.0,0.0,6414,COMPLETE,True,False,False,True,STOP,2.0,False,0.720419,-0.746616,6,0.260247,-0.260247,-0.560247,False,0.523252,-0.523252,-0.823252,False,-0.511532,0.511532,0.211532,True,0.260247,-0.260247,-0.560247,0.523252,-0.523252,-0.823252,-0.511532,0.511532,0.211532
MARKET_REPLAY,market_replay_20260710_152233,3acb4e65f4a0fc262e8c,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-07T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,8,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,76,Medium-High,Low,WATCHLIST,False,28862.5,"28,838 - 28,903","29,057","[""28,701"", ""28,571"", ""28,442""]",10.0,5.0,QUIET,75,11,76,28,30,15,4,-2,0,0,1,0,0.0,0.0,0.0,6408,COMPLETE,False,False,False,True,STOP,1.0,False,0.557817,-2.816804,6,1.01204,-1.01204,-1.31204,False,1.15929,-1.15929,-1.45929,False,2.328627,-2.328627,-2.628627,False,1.01204,-1.01204,-1.31204,1.15929,-1.15929,-1.45929,2.328627,-2.328627,-2.628627
MARKET_REPLAY,market_replay_20260710_152233,4eabd50d6385822992ef,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-08T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,9,1076,True,False,False,TECHNICAL_CORE_ONLY,LONG,56,Medium,Low,WATCHLIST,False,29534.6,"29,487 - 29,563","29,304","[""29,727"", ""29,880"", ""30,034""]",10.0,5.0,SIDEWAYS,50,56,0,28,24,9,7,-5,-2,0,-5,0,0.0,0.0,0.0,6402,COMPLETE,True,True,True,False,TARGET_1,1.0,False,2.350125,-0.007449,6,1.177602,1.177602,0.877602,True,0.613179,0.613179,0.313179,True,0.762834,0.762834,0.462834,True,1.177602,1.177602,0.877602,0.613179,0.613179,0.313179,0.762834,0.762834,0.462834
MARKET_REPLAY,market_replay_20260710_152233,b6e398a3fa72414e6918,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-09T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,10,1076,True,False,False,TECHNICAL_CORE_ONLY,LONG,57,Medium,Medium,WATCHLIST,False,29759.9,"29,700 - 29,796","29,474","[""29,998"", ""30,189"", ""30,380""]",10.0,5.0,TRENDING_BULL,62,57,6,28,17,11,3,5,-7,0,0,0,0.0,0.0,0.0,6396,COMPLETE,False,False,False,True,STOP,1.0,False,0.042675,-1.27487,6,-1.149533,-1.149533,-1.449533,False,-0.595768,-0.595768,-0.895768,False,-0.98589,-0.98589,-1.28589,False,-1.149533,-1.149533,-1.449533,-0.595768,-0.595768,-0.895768,-0.98589,-0.98589,-1.28589
MARKET_REPLAY,market_replay_20260710_152233,17ddb9b671ecd687f050,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-10T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,11,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,29466.5,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,37,16,25,6,19,11,3,-5,-4,0,-5,0,0.0,0.0,0.0,6390,COMPLETE,False,False,False,False,NO_EXIT,,False,0.335635,-0.430319,6,-0.075,,,,-0.198191,,,,-0.246042,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,c10178e6dce138b14234,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-11T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,12,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,52,Low,Low,NOT_ACTIONABLE,False,29394.0,"29,365 - 29,442","29,625","[""29,202"", ""29,048"", ""28,894""]",10.0,5.0,TRENDING_BEAR,37,0,52,17,25,2,8,5,-4,0,-1,0,0.0,0.0,0.0,6384,COMPLETE,False,False,False,False,NO_EXIT,,False,0.482071,-0.224536,6,0.012928,-0.012928,-0.312928,False,0.024495,-0.024495,-0.324495,False,0.156495,-0.156495,-0.456495,False,0.012928,-0.012928,-0.312928,0.024495,-0.024495,-0.324495,0.156495,-0.156495,-0.456495
MARKET_REPLAY,market_replay_20260710_152233,4fb5dae9bfb8156a48ac,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-12T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,13,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,22,Low,Medium,MONITOR_ONLY,False,29440.0,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,7,22,11,8,0,8,5,-7,0,-3,0,0.0,0.0,0.0,6378,COMPLETE,False,False,False,False,NO_EXIT,,False,0.137228,-0.267663,6,-0.082201,,,,-0.086277,,,,-0.226223,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,b31c3a7f47b5f3ca9c2f,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-13T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,14,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,29373.4,نامشخص,نامشخص,[],10.0,5.0,QUIET,75,0,48,28,25,0,3,-2,-4,0,-2,0,0.0,0.0,0.0,6372,COMPLETE,False,False,False,False,NO_EXIT,,False,1.009757,-0.929072,6,0.235928,,,,0.073195,,,,0.776553,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,09549190bfc1860db972,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-14T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,15,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,29601.5,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,48,17,17,28,15,4,-8,0,0,-8,0,0.0,0.0,0.0,6366,COMPLETE,False,False,False,False,NO_EXIT,,False,0.307755,-1.172914,6,-0.822931,,,,-0.691181,,,,-0.916845,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,e4d47007f6247d63a17e,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-15T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,16,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,29330.1,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,17,33,17,25,11,0,-8,-4,0,-8,0,0.0,0.0,0.0,6360,COMPLETE,False,False,False,False,NO_EXIT,,False,0.123764,-0.97613,6,-0.495396,,,,-0.338901,,,,-0.768494,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,0dc6023c72a8c052e559,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-16T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,17,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,64,Medium,Low,WATCHLIST,False,29104.7,"29,083 - 29,141","29,279","[""28,960"", ""28,844"", ""28,728""]",10.0,5.0,TRENDING_BEAR,75,0,64,28,25,3,6,5,-2,0,-1,0,0.0,0.0,0.0,6354,COMPLETE,True,True,True,False,TARGET_1,1.0,False,4.206881,-0.444602,6,0.0402,-0.0402,-0.3402,False,-1.534804,1.534804,1.234804,True,-4.01619,4.01619,3.71619,True,0.0402,-0.0402,-0.3402,-1.534804,1.534804,1.234804,-4.01619,4.01619,3.71619
MARKET_REPLAY,market_replay_20260710_152233,fc4c52c32525ab2b14d7,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-17T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,18,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,76,Medium-High,Medium,WATCHLIST,False,27935.8,"27,903 - 27,991","28,202","[""27,714"", ""27,537"", ""27,360""]",10.0,5.0,TRENDING_BEAR,100,0,76,28,24,15,10,5,-12,0,6,0,0.0,0.0,0.0,6348,COMPLETE,True,True,True,False,TARGET_1,1.0,False,10.509096,-0.535156,6,-0.147839,0.147839,-0.152161,True,-5.521589,5.521589,5.221589,True,-6.915141,6.915141,6.615141,True,-0.147839,0.147839,-0.152161,-5.521589,5.521589,5.221589,-6.915141,6.915141,6.615141
MARKET_REPLAY,market_replay_20260710_152233,2f3e55319bc22c1734e2,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-18T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,19,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,64,Medium,Medium,WATCHLIST,False,26004.0,"25,940 - 26,111","26,519","[""25,575"", ""25,232"", ""24,889""]",10.0,5.0,TRENDING_BEAR,100,0,64,28,22,13,6,5,-12,0,2,0,0.0,0.0,0.0,6342,COMPLETE,False,False,False,False,NO_EXIT,,False,1.473235,-1.17828,6,0.228811,-0.228811,-0.528811,False,-0.140748,0.140748,-0.159252,True,0.813721,-0.813721,-1.113721,False,0.228811,-0.228811,-0.528811,-0.140748,0.140748,-0.159252,0.813721,-0.813721,-1.113721
MARKET_REPLAY,market_replay_20260710_152233,3cc126f4b786aa3edec0,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-19T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,20,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,12,Low,Low,MONITOR_ONLY,False,26215.6,نامشخص,نامشخص,[],10.0,5.0,VOLATILE,75,12,12,0,13,4,3,-4,0,0,-4,0,0.0,0.0,0.0,6336,COMPLETE,False,False,False,False,NO_EXIT,,False,0.230016,-0.902898,6,-0.345596,,,,-0.431041,,,,-0.406247,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,87891c40d17f591041e8,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-20T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,21,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,26109.1,نامشخص,نامشخص,[],10.0,5.0,VOLATILE,75,1,22,17,10,4,5,-4,-6,0,-4,0,0.0,0.0,0.0,6330,COMPLETE,False,False,False,False,NO_EXIT,,False,0.723503,-1.136002,6,0.102646,,,,-0.067792,,,,-0.655327,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,9c392d6325b26e2d627f,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-21T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,22,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,41,Low,Medium,MONITOR_ONLY,False,25938.0,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,62,0,41,28,13,2,4,5,-8,0,-3,0,0.0,0.0,0.0,6324,COMPLETE,False,False,False,False,NO_EXIT,,False,1.246434,-0.084818,6,0.613771,,,,0.447606,,,,-0.013494,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,ae86f63d18c4bae6b40e,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-22T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,23,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,55,Medium,Low,WATCHLIST,False,25934.5,"25,900 - 25,991","26,208","[""25,707"", ""25,524"", ""25,342""]",10.0,5.0,TRENDING_BEAR,100,0,55,28,19,4,6,5,-4,0,-3,0,0.0,0.0,0.0,6318,COMPLETE,True,True,False,False,TARGET_1,2.0,False,2.253755,-0.965895,6,-0.59149,0.59149,0.29149,True,0.279165,-0.279165,-0.579165,False,0.814359,-0.814359,-1.114359,False,-0.59149,0.59149,0.29149,0.279165,-0.279165,-0.579165,0.814359,-0.814359,-1.114359
MARKET_REPLAY,market_replay_20260710_152233,38b6f58ed0383ac1e135,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-23T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,24,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,26145.7,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,62,36,25,17,22,13,0,-8,0,0,-8,0,0.0,0.0,0.0,6312,COMPLETE,False,False,False,False,NO_EXIT,,False,2.555678,-0.591684,6,1.864169,,,,1.132117,,,,-0.572943,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,78e747e21fc2e45dae0b,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-24T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,25,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,25995.9,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BULL,37,21,38,17,24,13,0,-8,0,0,-8,0,0.0,0.0,0.0,6306,COMPLETE,False,False,False,False,NO_EXIT,,False,1.19942,-0.829746,6,0.156178,,,,0.41545,,,,-0.250039,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,0d50627cd670d760f32d,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-25T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,26,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,40,Low,Low,MONITOR_ONLY,False,25930.9,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,50,5,40,17,21,11,3,-5,-2,0,-5,0,0.0,0.0,0.0,6300,COMPLETE,False,False,False,False,NO_EXIT,,False,0.730017,-0.373685,6,0.155799,,,,0.600056,,,,0.473181,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,f4ec0ad8bf1da83e99bf,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-26T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,27,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,29,Low,Medium,MONITOR_ONLY,False,26053.6,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,0,29,17,11,0,8,5,-9,0,-3,0,0.0,0.0,0.0,6294,COMPLETE,False,False,False,False,NO_EXIT,,False,0.483618,-0.345058,6,-0.077149,,,,-0.123591,,,,0.262536,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,03416fa634794ddfc34b,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-27T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,28,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,26122.0,نامشخص,نامشخص,[],10.0,5.0,QUIET,75,45,1,17,28,0,4,-2,0,0,-2,0,0.0,0.0,0.0,6288,COMPLETE,False,False,False,False,NO_EXIT,,False,0.491923,-0.981165,6,0.005742,,,,-0.405023,,,,-0.075798,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,72f5682f79525ed7cd7a,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-28T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,29,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,26102.2,نامشخص,نامشخص,[],10.0,5.0,QUIET,75,39,16,6,27,9,3,-2,-2,0,-2,0,0.0,0.0,0.0,6282,COMPLETE,False,False,False,False,NO_EXIT,,False,6.060792,-0.694194,6,-0.409544,,,,-0.08007,,,,5.05398,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,d92ed903c7e4f544a94c,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-29T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,30,1076,True,False,False,TECHNICAL_CORE_ONLY,LONG,66,Medium,Medium,WATCHLIST,False,27421.4,"27,353 - 27,462","27,093","[""27,695"", ""27,913"", ""28,132""]",10.0,5.0,TRENDING_BULL,37,66,0,28,24,15,4,5,-12,0,2,0,0.0,0.0,0.0,6276,COMPLETE,True,True,True,True,TARGET_1,1.0,False,2.652673,-1.471114,6,1.4981,1.4981,1.1981,True,-0.111592,-0.111592,-0.411592,False,-0.808128,-0.808128,-1.108128,False,1.4981,1.4981,1.1981,-0.111592,-0.111592,-0.411592,-0.808128,-0.808128,-1.108128
MARKET_REPLAY,market_replay_20260710_152233,bab2cd41a7999f7b58f6,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-30T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,31,1076,True,False,False,TECHNICAL_CORE_ONLY,LONG,66,Medium,Medium,WATCHLIST,False,27199.8,"27,122 - 27,246","26,827","[""27,511"", ""27,759"", ""28,008""]",10.0,5.0,TRENDING_BULL,100,66,7,28,17,11,8,5,-7,0,4,0,0.0,0.0,0.0,6270,COMPLETE,True,False,False,True,TARGET_1,5.0,False,1.393393,-1.469864,6,-0.081618,-0.081618,-0.381618,False,0.059927,0.059927,-0.240073,True,-1.024272,-1.024272,-1.324272,False,-0.081618,-0.081618,-0.381618,0.059927,0.059927,-0.240073,-1.024272,-1.024272,-1.324272
MARKET_REPLAY,market_replay_20260710_152233,9ec7a56569714c21beec,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-08-31T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,32,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,40,Low,Low,MONITOR_ONLY,False,26921.2,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,37,18,40,6,24,13,7,-5,0,0,-5,0,0.0,0.0,0.0,6264,COMPLETE,False,False,False,False,NO_EXIT,,False,0.003715,-4.907656,6,-2.816739,,,,-3.12839,,,,-4.127973,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,583746fa8d9e604eebf1,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-09-01T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,33,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,73,Medium-High,Low,ACTIONABLE,True,25809.9,"25,761 - 25,892","26,204","[""25,481"", ""25,218"", ""24,955""]",10.0,5.0,TRENDING_BEAR,75,0,73,28,25,9,6,5,-2,0,2,0,0.0,0.0,0.0,6258,COMPLETE,True,False,False,False,TARGET_1,1.0,False,1.840767,-0.681134,6,-0.656725,0.656725,0.356725,True,-0.046106,0.046106,-0.253894,True,0.322744,-0.322744,-0.622744,False,-0.656725,0.656725,0.356725,-0.046106,0.046106,-0.253894,0.322744,-0.322744,-0.622744
MARKET_REPLAY,market_replay_20260710_152233,8e9e893201c2aeb020bb,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-09-02T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,34,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,35,Low,Medium,MONITOR_ONLY,False,25893.2,نامشخص,نامشخص,[],10.0,5.0,TRENDING_BEAR,37,0,35,17,17,0,6,5,-7,0,-3,0,0.0,0.0,0.0,6252,COMPLETE,False,False,False,False,NO_EXIT,,False,0.747687,-0.490862,6,-0.234038,,,,-0.119336,,,,-0.078399,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,0501a7cee47971df3ca2,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-09-03T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,35,1076,True,False,False,TECHNICAL_CORE_ONLY,NEUTRAL,30,Low,Low,MONITOR_ONLY,False,25872.9,نامشخص,نامشخص,[],10.0,5.0,SIDEWAYS,50,1,30,17,16,4,5,-5,-2,0,-5,0,0.0,0.0,0.0,6246,COMPLETE,False,False,False,False,NO_EXIT,,False,0.996023,-0.539174,6,0.533377,,,,0.457235,,,,-0.220694,,,,,,,,,,,,
MARKET_REPLAY,market_replay_20260710_152233,00b39ec6f81cf98e80c1,805f5f662b22b5bb,b8b8ecd15a6371a2,2023-09-04T12:00:00+00:00,BTC/USDT,4h,kucoin,TRAIN_60,36,1076,True,False,False,TECHNICAL_CORE_ONLY,SHORT,55,Medium,Low,WATCHLIST,False,25815.8,"25,783 - 25,871","26,079","[""25,596"", ""25,420"", ""25,245""]",10.0,5.0,TRENDING_BEAR,62,0,55,28,19,5,0,5,-2,0,0,0,0.0,0.0,0.0,6240,COMPLETE,True,False,False,False,TARGET_1,3.0,False,0.981182,-0.503955,6,0.301366,-0.301366,-0.601366,False,-0.486524,0.486524,0.186524,True,-0.213823,0.213823,-0.086177,True,0.301366,-0.301366,-0.601366,-0.486524,0.486524,0.186524,-0.213823,0.213823,-0.086177
