source,target,edge_type,samples,weighted_samples,success_count_24h,failure_count_24h,hit_rate_24h,avg_signed_return_24h_pct,reliability_score,verdict
EVIDENCE_SOURCE:FEDERAL_RESERVE_PRESS,NARRATIVE:NO_NARRATIVE_NEUTRAL_NO_THEME,SOURCE_SUPPORTS_NARRATIVE,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
EVIDENCE_SOURCE:FEDERAL_RESERVE_PRESS,ROOT_CAUSE:MACRO_POLICY_PRESSURE_BEARISH,SOURCE_SUPPORTS_ROOT_CAUSE,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
NARRATIVE:NO_NARRATIVE_NEUTRAL_NO_THEME,ROOT_CAUSE:MACRO_POLICY_PRESSURE_BEARISH,NARRATIVE_SUPPORTS_ROOT_CAUSE,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
ROOT_CAUSE:MACRO_POLICY_PRESSURE_BEARISH,DECISION_CONTEXT:NEUTRAL_MONITOR_ONLY_SCORE_10_19,ROOT_CAUSE_CONTEXTUALIZES_DECISION,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
DECISION_CONTEXT:NEUTRAL_MONITOR_ONLY_SCORE_10_19,OUTCOME:ROOT_CAUSE_MISS_24H,DECISION_OBSERVED_OUTCOME,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
ROOT_CAUSE:MACRO_POLICY_PRESSURE_BEARISH,OUTCOME:ROOT_CAUSE_MISS_24H,ROOT_CAUSE_TESTED_BY_OUTCOME,1,1.0414,0,1,0.0,-1.7776,-6.7443,LOW_SAMPLE_EDGE
